iter,firing_rate,mean_abs_dW
745,0.0,8.440058536507422e-07
746,0.0,8.423176609539951e-07
747,0.0,8.406353231293906e-07
748,0.0,8.389542927034199e-07
749,0.0,8.372800834877125e-07
750,0.0,8.355967224815686e-07
751,0.0,8.339226837961178e-07
752,0.0,8.322670623783779e-07
753,0.0,8.305953542731004e-07
754,0.0,8.289354127555271e-07
755,0.0,8.272764944194932e-07
756,0.0,8.256187697952555e-07
757,0.0,8.239692874667526e-07
758,0.0,8.223220220315852e-07
759,0.0,8.206818620237755e-07
760,0.0,8.190382345674152e-07
761,0.0,8.173990977411449e-07
762,0.0,8.157717843459977e-07
763,0.0,8.14134068605199e-07
764,0.0,8.125044246298785e-07
765,0.0,8.108840461318323e-07
766,0.0,8.092627012956655e-07
767,0.0,8.07639992217446e-07
768,0.0,8.06024445410003e-07
769,0.0,8.044157198128232e-07
770,0.0,8.028025035855535e-07
771,0.0,8.011962790988036e-07
772,0.0,7.995947157724004e-07
773,0.0,7.980002578733547e-07
774,0.0,7.964009682837059e-07
775,0.0,7.948087272779958e-07
776,0.0,7.932177368275006e-07
777,0.0,7.916324875623104e-07
778,0.0,7.900508194325084e-07
779,0.0,7.884656838541559e-07
780,0.0,7.868910074648738e-07
781,0.0,7.853209922359383e-07
782,0.0,7.837440421099018e-07
783,0.0,7.821821554898634e-07
784,0.0,7.806181088199082e-07
785,0.0,7.790574159116659e-07
786,0.0,7.775050221425772e-07
787,0.0,7.759468303447647e-07
788,0.0,7.74390798596869e-07
789,0.0,7.72843009144708e-07
